"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4060016";"";"None";"366.42";"0";"3.26";"20c";"COc1ccc(CCNc2nc(NC(C)=O)nc3ccccc23)cc1OC";"IC50";"'='";"7400.0";"nM";"5.13";"";"";"UO_0000065";"14.00";"0.26";"1.87";"6.01";"0";"CHEMBL4003411";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002588";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"7.4"
"CHEMBL5419364";"";"None";"436.62";"1";"5.80";"9";"COc1ccc2sc3c(C)ccc(NCC[C@@H]4CCCN5CCCC[C@H]45)c3c(=O)c2c1";"IC50";"'='";"3590.0";"nM";"5.45";"";"";"UO_0000065";"12.47";"0.24";"-0.36";"13.10";"0";"CHEMBL5336023";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition by DTNB reagent based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5335771";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.3333 hr";"INHIBITOR";"";"3.59"
"CHEMBL362444";"";"None";"262.31";"0";"1.86";"Physovenine";"CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1N2C";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"28.85";"0.54";"5.71";"14.90";"1";"CHEMBL5134981";"Inhibition of AChE (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5131486";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2022";"None";"";"INHIBITOR";"";"0.027000000000000003"
"CHEMBL63173";"";"None";"402.54";"0";"2.26";"7c";"CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCN4CCOCC4)ccc3N(C)[C@@H]12";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"11.62";"0.22";"2.42";"8.17";"0";"CHEMBL645001";"Inhibition of Acetylcholinesterase (AChE) from human RBC";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128816";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"21.0"
"CHEMBL636";"RIVASTIGMINE";"4.0";"250.34";"0";"2.76";"3";"CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1";"IC50";"'='";"4150.0";"nM";"5.38";"";"";"UO_0000065";"21.50";"0.41";"2.62";"16.42";"1";"CHEMBL4342661";"Inhibition of human acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"4150.0"
"CHEMBL4522757";"";"None";"477.61";"1";"5.93";"7a";"O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NCCNc1c2c(nc3ccccc13)CCCC2";"IC50";"'='";"60.6";"nM";"7.22";"";"";"UO_0000065";"15.11";"0.27";"1.29";"11.41";"0";"CHEMBL4342672";"Inhibition of human acetylcholinesterase using acetylthiocholine as substrate pretreated followed by substrate addition and measured after 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"60.6"
"CHEMBL140476";"HUPRINE Y";"None";"284.79";"0";"4.47";"(+/-)-17e";"CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2";"IC50";"'='";"123.0";"nM";"6.91";"";"";"UO_0000065";"24.26";"0.47";"2.44";"17.76";"1";"CHEMBL4342688";"Inhibition of human Acetylcholinesterase using acetylthiocholine as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"0.123"
"CHEMBL140476";"HUPRINE Y";"None";"284.79";"0";"4.47";"(+/-)-17e";"CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2";"IC50";"'='";"0.32";"nM";"9.49";"";"";"UO_0000065";"33.34";"0.65";"5.02";"24.40";"1";"CHEMBL4342688";"Inhibition of human Acetylcholinesterase using acetylthiocholine as substrate incubated for 15 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4342404";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";"";"0.00032"
"CHEMBL4075136";"";"None";"287.82";"0";"2.20";"12";"COc1ccc(NC(=S)NCCN(C)C)cc1Cl";"IC50";"'='";"46000.0";"nM";"4.34";"";"";"UO_0000065";"15.07";"0.33";"2.14";"11.87";"0";"CHEMBL4035003";"Inhibition of recombinant human AChE expressed in HEK293F cells using acetylthiocholine iodide as substrate measured over 60 secs by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033657";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3307715";"";"";"";"46.0"
"CHEMBL3957099";"";"None";"238.31";"0";"3.84";"9";"S=C1/C(=C/c2ccccc2)Oc2ccccc21";"IC50";"'='";"6390.0";"nM";"5.19";"";"";"UO_0000065";"21.80";"0.42";"1.35";"56.28";"0";"CHEMBL3869393";"Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate incubated for 10 mins followed by substrate addition measured after 20 mins by UV-Vis spectrophotometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3868598";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"6.39"
"CHEMBL94186";"";"None";"350.46";"0";"4.68";"1d";"COc1ccc2onc(CCC3CCN(Cc4ccccc4)CC3)c2c1";"IC50";"'='";"7.2";"nM";"8.14";"";"";"UO_0000065";"23.23";"0.43";"3.46";"21.15";"0";"CHEMBL644105";"Evaluated for the in vitro inhibition of the Acetylcholinesterase (AChE) from human erythrocytes";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127437";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"7.2"
"CHEMBL4864801";"";"None";"370.42";"0";"2.90";"3l";"COc1cc(/C=C/C(=O)N2CCN(Cc3ccc(F)cc3)CC2)ccc1O";"IC50";"'='";"14540.0";"nM";"4.84";"";"";"UO_0000065";"13.06";"0.24";"1.94";"9.13";"0";"CHEMBL4811142";"Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 30 mins by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808254";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"14.54"
"CHEMBL4869703";"";"None";"423.47";"0";"2.38";"13b";"COc1ccc2[nH]cc(CCNC(=O)CNC(=O)/C=C/c3ccc(O)c(OC)c3)c2c1";"IC50";"'='";"960.0";"nM";"6.02";"";"";"UO_0000065";"14.21";"0.27";"3.64";"5.34";"0";"CHEMBL4811142";"Inhibition of AChE in human erythrocytes using acetylthiocholine iodide as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 30 mins by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808254";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.96"
"CHEMBL95";"TACRINE";"4.0";"198.27";"0";"2.70";"Tacrine";"Nc1c2c(nc3ccccc13)CCCC2";"IC50";"'='";"76.5";"nM";"7.12";"";"";"UO_0000065";"35.89";"0.65";"4.42";"18.29";"1";"CHEMBL4193992";"Inhibition of human AChE pre-incubated for 6 mins before ATCI substrate addition and measured after 12 mins by DTNB reagent dependent UV-Vis spectrophotometry based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190343";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"76.5"
"CHEMBL4217666";"";"None";"312.37";"0";"1.45";"12j";"C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3";"IC50";"'='";"13.3";"nM";"7.88";"";"";"UO_0000065";"25.21";"0.47";"6.43";"10.36";"0";"CHEMBL4193992";"Inhibition of human AChE pre-incubated for 6 mins before ATCI substrate addition and measured after 12 mins by DTNB reagent dependent UV-Vis spectrophotometry based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190343";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"13.3"
"CHEMBL4213147";"";"None";"300.36";"0";"1.28";"12b";"CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3";"IC50";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"21.67";"0.40";"5.23";"8.56";"0";"CHEMBL4193992";"Inhibition of human AChE pre-incubated for 6 mins before ATCI substrate addition and measured after 12 mins by DTNB reagent dependent UV-Vis spectrophotometry based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190343";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"310.0"
"CHEMBL4093419";"";"None";"438.57";"1";"6.66";"6";"COc1cc(CCc2ccc(Nc3c4c(nc5ccccc35)CCCC4)cc2)cc(OC)c1";"IC50";"'='";"14200.0";"nM";"4.85";"";"";"UO_0000065";"11.05";"0.20";"-1.81";"11.17";"0";"CHEMBL4005227";"Inhibition of acetylcholinesterase isolated from human red blood cells using acetylthiocholine as substrate preincubated for 5 mins followed by substrate addition measured every 2 mins by Ellman's method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4004805";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"14.2"
"CHEMBL502";"DONEPEZIL";"4.0";"379.50";"0";"4.36";"Donepezil";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2";"IC50";"'='";"20.3";"nM";"7.69";"";"";"UO_0000065";"20.27";"0.38";"3.33";"19.84";"1";"CHEMBL4135304";"Inhibition of human serum AChE using acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition measured for 3 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130500";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"0.0203"
"CHEMBL4099046";"";"None";"367.41";"0";"2.79";"18c";"COc1ccc(CCNc2nc(NC(N)=O)nc3ccccc23)cc1OC";"IC50";"'='";"8700.0";"nM";"5.06";"";"";"UO_0000065";"13.77";"0.26";"2.27";"4.54";"0";"CHEMBL4003411";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002588";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"8.7"
"CHEMBL4078382";"";"None";"352.44";"0";"3.73";"21l";"CCNc1nc(NCCc2ccc(OC)c(OC)c2)c2ccccc2n1";"IC50";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"14.54";"0.27";"1.39";"7.50";"0";"CHEMBL4003411";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002588";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"7.5"
"CHEMBL4077088";"";"None";"338.41";"0";"3.69";"21b";"CCNc1nc(NCc2ccc(OC)c(OC)c2)c2ccccc2n1";"IC50";"'='";"6300.0";"nM";"5.20";"";"";"UO_0000065";"15.37";"0.28";"1.51";"7.61";"0";"CHEMBL4003411";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002588";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"6.3"
"CHEMBL1626455";"";"None";"264.33";"0";"3.28";"21f";"CNc1nc(NCc2ccccc2)c2ccccc2n1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"19.28";"0.35";"1.82";"10.23";"0";"CHEMBL4003411";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002588";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"8.0"
"CHEMBL2337271";"DONEPEZIL HYDROCHLORIDE MONOHYDRATE";"None";"433.98";"0";"4.36";"Donepezil hydrochloride monohydrate";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl.O";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"19.82";"0.37";"3.16";"19.40";"0";"CHEMBL4003411";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4002588";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"0.03"
"CHEMBL3127002";"";"None";"648.84";"2";"8.53";"TM-12";"CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4)cc(O)c3c2=O)cc1)Cc1ccccc1";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"8.75";"0.16";"-2.85";"7.53";"0";"CHEMBL4768341";"Inhibition of AChE in human erythrocytes by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765274";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"2.1"
"CHEMBL502";"DONEPEZIL";"4.0";"379.50";"0";"4.36";"Donepezil";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"21.20";"0.39";"3.69";"20.75";"1";"CHEMBL4768341";"Inhibition of AChE in human erythrocytes by Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765274";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.009000000000000001"
"CHEMBL4160280";"";"None";"483.35";"0";"2.79";"2k";"CN(C)C(=O)Oc1cccc2c1cc(C(=O)NC1CCCCC1)c[n+]2C.[I-]";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"21.60";"0.40";"4.91";"12.31";"0";"CHEMBL4155648";"Inhibition of human erythrocytes AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured every min for 10 mins by Ellman's method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152292";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"20.0"
"CHEMBL4175384";"";"None";"429.26";"0";"1.57";"2m";"CC[n+]1cc(C(=O)NC)cc2c(OC(=O)N(C)C)cccc21.[I-]";"IC50";"'='";"314.0";"nM";"6.50";"";"";"UO_0000065";"21.51";"0.40";"4.93";"10.40";"0";"CHEMBL4155648";"Inhibition of human erythrocytes AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured every min for 10 mins by Ellman's method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4152292";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"314.0"
"CHEMBL502";"DONEPEZIL";"4.0";"379.50";"0";"4.36";"Don";"COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2";"IC50";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"21.72";"0.40";"3.88";"21.26";"1";"CHEMBL4148255";"Inhibition of AChE (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145530";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"5.7"
"CHEMBL4206041";"";"None";"456.31";"0";"4.16";"7c";"Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(F)c4)cc3)ccc12.[Br-]";"IC50";"'='";"41.6";"nM";"7.38";"";"";"UO_0000065";"19.61";"0.36";"3.22";"17.04";"0";"CHEMBL4193313";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 6 mins followed by substrate addition measured up to 180 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190307";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"41.6"
"CHEMBL4213874";"";"None";"452.35";"0";"4.32";"7g";"Cc1ccc(C[n+]2ccc(COc3ccc4c(C)cc(=O)oc4c3)cc2)cc1.[Br-]";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"17.73";"0.32";"2.28";"15.24";"0";"CHEMBL4193313";"Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 6 mins followed by substrate addition measured up to 180 secs by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190307";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";"";"";"";"250.0"
"CHEMBL4159074";"";"None";"678.69";"3";"8.57";"1";"Oc1ccc(-c2oc3cc(O)c4c5c3c2-c2cc(O)cc(O)c2[C@H](c2ccc(O)cc2)[C@@H]5[C@H](c2ccc(O)cc2)[C@@H]4c2cc(O)cc(O)c2)cc1";"IC50";"'='";"8400.0";"nM";"5.08";"";"";"UO_0000065";"7.48";"0.14";"-3.49";"2.90";"0";"CHEMBL4151412";"Inhibition of AChE (unknown origin) using acetylthiocholine iodide as substrate pretreated for 15 mins followed by substrate addition and measured by DTNB reagent based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145670";"1";"Scientific Literature";"J Nat Prod";"2018";"None";"";"";"";"8.4"
"CHEMBL5271644";"";"None";"422.57";"1";"5.64";"3f";"COc1ccc2c(c1)c(C=O)cn2CCCCCCCCN(C)Cc1cccc(O)c1";"IC50";"'='";"2600.0";"nM";"5.58";"";"";"UO_0000065";"13.22";"0.25";"-0.05";"10.21";"0";"CHEMBL5240692";"Inhibition of human erythrocyte AChE using ATCI and BTCI as substrate preincubated for 5 mins followed by substrate addition and measured after 3 mins by DTNB-reagent based Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236653";"1";"Scientific Literature";"Bioorg Med Chem";"2023";"None";"TIME = 0.1333 hr";"INHIBITOR";"";"2.6"
"CHEMBL5272912";"";"None";"478.68";"1";"7.20";"3i";"COc1ccc2c(c1)c(C=O)cn2CCCCCCCCCCCCN(C)Cc1cccc(O)c1";"IC50";"'='";"76520.0";"nM";"4.12";"";"";"UO_0000065";"8.60";"0.16";"-3.08";"7.53";"0";"CHEMBL5240692";"Inhibition of human erythrocyte AChE using ATCI and BTCI as substrate preincubated for 5 mins followed by substrate addition and measured after 3 mins by DTNB-reagent based Ellman's method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Erythrocyte";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5236653";"1";"Scientific Literature";"Bioorg Med Chem";"2023";"None";"TIME = 0.1333 hr";"INHIBITOR";"";"76.52"
"CHEMBL274030";"";"None";"314.77";"0";"4.64";"195-10";"Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"17.55";"0.34";"0.88";"14.00";"0";"CHEMBL5244521";"Inhibition of AChE (unknown origin) using acetylthiocholine chloride as substrate incubated for 5 mins by DTNB reagent based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244208";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"TIME = 0.08333 hr";"INHIBITOR";"";"3.0"
"CHEMBL320251";"";"None";"295.34";"0";"3.57";"195-5";"Cc1c(C)c2ccc(OCc3cccc(N)c3)cc2oc1=O";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"18.70";"0.34";"1.95";"8.44";"0";"CHEMBL5244521";"Inhibition of AChE (unknown origin) using acetylthiocholine chloride as substrate incubated for 5 mins by DTNB reagent based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244208";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"TIME = 0.08333 hr";"INHIBITOR";"";"3.0"
"CHEMBL4474399";"";"None";"419.57";"1";"6.19";"17";"Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCC4)cc3)cc(=O)c2c1";"IC50";"'='";"360.0";"nM";"6.44";"";"";"UO_0000065";"15.36";"0.28";"0.25";"15.10";"0";"CHEMBL4376479";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins prior to substrate addition measured after 5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4373738";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"0.36"
"CHEMBL4466829";"";"None";"525.06";"1";"5.78";"5i";"C(=N/Nc1c2c(nc3ccccc13)CCCC2)\c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1.Cl";"IC50";"'='";"1050.0";"nM";"5.98";"";"";"UO_0000065";"12.24";"0.22";"0.20";"7.74";"0";"CHEMBL4339337";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate pre-incubated for 20 mins before substrate addition and measured for 180 secs by spectrophotometry based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4339188";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"1.05"
